order_id,order_date,region,country,customer_segment,sales_channel,category,subcategory,unit_price,quantity,discount_pct,gross_revenue,revenue,cost,profit,profit_margin_pct,customer_rating,delivery_days
ORD-20250918,2026-03-24,Latinoamérica,Chile,Corporativo,Tienda Online,Tecnología,Monitores 4K,268.57,20,0.1,5371.4,4834.26,3400.04,1434.22,29.67,5,5
ORD-20250441,2026-03-24,Latinoamérica,Argentina,Empresas (B2B),Venta Directa,Tecnología,Auriculares Inalámbricos,867.24,5,0.15,4336.2,3685.77,2940.03,745.74,20.23,5,2
ORD-20251464,2026-03-24,Latinoamérica,Brasil,Consumidor Final (B2C),Distribuidores,Tecnología,Laptops & Ultrabooks,668.39,2,0.1,1336.78,1203.1,932.98,270.12,22.45,4,1
ORD-20251463,2026-03-24,Norteamérica,México,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Organizadores,218.9,6,0.05,1313.4,1247.73,822.26,425.47,34.1,5,5
ORD-20250841,2026-03-25,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Tecnología,Monitores 4K,847.23,1,0.1,847.23,762.51,545.68,216.83,28.44,5,5
ORD-20250278,2026-03-25,Asia-Pacífico,Australia,Corporativo,Venta Directa,Tecnología,Auriculares Inalámbricos,216.53,24,0.2,5196.72,4157.38,3686.25,471.13,11.33,5,3
ORD-20250542,2026-03-25,Latinoamérica,Colombia,Consumidor Final (B2C),Distribuidores,Tecnología,Auriculares Inalámbricos,383.21,2,0.05,766.42,728.1,502.69,225.41,30.96,4,5
ORD-20250080,2026-03-25,Europa,Alemania,Empresas (B2B),Distribuidores,Hogar y Electro,Domótica,145.56,5,0.1,727.8,655.02,503.71,151.31,23.1,4,4
ORD-20250636,2026-03-25,Europa,España,Empresas (B2B),Tienda Online,Tecnología,Auriculares Inalámbricos,188.7,7,0.15,1320.9,1122.77,878.25,244.52,21.78,5,4
ORD-20250297,2026-03-25,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,280.96,6,0.1,1685.76,1517.18,943.62,573.56,37.8,5,5
ORD-20250132,2026-03-25,Latinoamérica,Argentina,Empresas (B2B),Marketplace,Moda y Calzado,Abrigos Técnicos,170.71,8,0.05,1365.68,1297.4,737.55,559.85,43.15,4,4
ORD-20251412,2026-03-25,Europa,Reino Unido,Consumidor Final (B2C),Venta Directa,Tecnología,Laptops & Ultrabooks,444.57,2,0.05,889.14,844.68,570.02,274.66,32.52,4,3
ORD-20251142,2026-03-25,Asia-Pacífico,Singapur,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,316.2,1,0.05,316.2,300.39,204.34,96.05,31.98,5,3
ORD-20250294,2026-03-25,Europa,Francia,Empresas (B2B),Distribuidores,Tecnología,Accesorios,816.39,6,0.05,4898.34,4653.42,2974.78,1678.64,36.07,3,2
ORD-20250638,2026-03-25,Latinoamérica,Colombia,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,927.85,2,0.0,1855.7,1855.7,1173.95,681.75,36.74,4,5
ORD-20251008,2026-03-26,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Calzado Deportivo,52.31,3,0.1,156.93,141.24,62.34,78.9,55.86,4,1
ORD-20251034,2026-03-26,Latinoamérica,Colombia,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Cafeteras Express,348.54,3,0.0,1045.62,1045.62,648.86,396.76,37.94,5,4
ORD-20250744,2026-03-26,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Tecnología,Monitores 4K,660.77,1,0.1,660.77,594.69,451.97,142.72,24.0,5,1
ORD-20250893,2026-03-26,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Lámparas LED,318.6,4,0.1,1274.4,1146.96,835.17,311.79,27.18,4,2
ORD-20251143,2026-03-26,Latinoamérica,Argentina,Empresas (B2B),Tienda Online,Tecnología,Laptops & Ultrabooks,269.26,6,0.15,1615.56,1373.23,1148.49,224.74,16.37,5,1
ORD-20251011,2026-03-27,Asia-Pacífico,Corea del Sur,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Lámparas LED,50.94,4,0.15,203.76,173.2,104.0,69.2,39.95,4,2
ORD-20250749,2026-03-27,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Purificadores de Aire,419.66,3,0.1,1258.98,1133.08,862.82,270.26,23.85,3,2
ORD-20250911,2026-03-27,Latinoamérica,Perú,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Lámparas LED,133.65,1,0.1,133.65,120.29,80.23,40.06,33.3,5,3
ORD-20250457,2026-03-27,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Cafeteras Express,208.86,1,0.05,208.86,198.42,120.1,78.32,39.47,4,2
ORD-20250398,2026-03-27,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Moda y Calzado,Calzado Deportivo,96.9,8,0.05,775.2,736.44,397.05,339.39,46.09,4,2
ORD-20250685,2026-03-28,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Accesorios y Bolsos,157.78,3,0.05,473.34,449.67,250.0,199.67,44.4,5,5
ORD-20250289,2026-03-28,Norteamérica,México,Corporativo,Tienda Online,Hogar y Electro,Aspiradoras Robot,531.32,17,0.15,9032.44,7677.57,5946.14,1731.43,22.55,3,3
ORD-20250374,2026-03-28,Europa,Alemania,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Lámparas LED,378.26,1,0.05,378.26,359.35,220.7,138.65,38.58,5,2
ORD-20251273,2026-03-28,Europa,Reino Unido,Empresas (B2B),Venta Directa,Moda y Calzado,Accesorios y Bolsos,117.22,5,0.05,586.1,556.79,271.46,285.33,51.25,5,5
ORD-20250612,2026-03-28,Europa,Reino Unido,Empresas (B2B),Venta Directa,Moda y Calzado,Abrigos Técnicos,73.86,6,0.1,443.16,398.84,193.05,205.79,51.6,5,1
ORD-20250343,2026-03-28,Norteamérica,Canadá,Corporativo,Venta Directa,Tecnología,Smartphones 5G,801.26,17,0.2,13621.42,10897.14,8874.24,2022.9,18.56,5,3
ORD-20250125,2026-03-28,Latinoamérica,Brasil,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,348.81,1,0.05,348.81,331.37,208.28,123.09,37.15,5,2
ORD-20250807,2026-03-29,Europa,Francia,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,222.81,9,0.1,2005.29,1804.76,1360.54,444.22,24.61,5,4
ORD-20250169,2026-03-29,Europa,Alemania,Consumidor Final (B2C),Distribuidores,Tecnología,Accesorios,1086.63,2,0.0,2173.26,2173.26,1313.91,859.35,39.54,5,2
ORD-20250463,2026-03-29,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,407.03,1,0.05,407.03,386.68,243.44,143.24,37.04,3,4
ORD-20250453,2026-03-29,Europa,Reino Unido,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Ropa Casual,113.42,2,0.05,226.84,215.5,81.88,133.62,62.0,4,5
ORD-20251022,2026-03-29,Norteamérica,Estados Unidos,Empresas (B2B),Venta Directa,Hogar y Electro,Purificadores de Aire,306.3,8,0.05,2450.4,2327.88,1457.24,870.64,37.4,4,3
ORD-20250972,2026-03-29,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,1342.26,1,0.05,1342.26,1275.15,951.82,323.33,25.36,4,4
ORD-20251102,2026-03-30,Europa,Francia,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,170.36,6,0.15,1022.16,868.84,725.14,143.7,16.54,4,4
ORD-20250349,2026-03-30,Latinoamérica,Brasil,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,400.16,2,0.0,800.32,800.32,514.92,285.4,35.66,4,2
ORD-20250673,2026-03-31,Asia-Pacífico,Japón,Empresas (B2B),Distribuidores,Hogar y Electro,Purificadores de Aire,335.57,2,0.05,671.14,637.58,391.77,245.81,38.55,5,3
ORD-20250321,2026-03-31,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Hogar y Electro,Purificadores de Aire,439.89,3,0.05,1319.67,1253.69,788.1,465.59,37.14,5,3
ORD-20250339,2026-03-31,Asia-Pacífico,Australia,Consumidor Final (B2C),Marketplace,Moda y Calzado,Ropa Casual,27.34,1,0.1,27.34,24.61,13.62,10.99,44.66,5,2
ORD-20250092,2026-04-01,Latinoamérica,Chile,Consumidor Final (B2C),Marketplace,Tecnología,Smartphones 5G,318.89,1,0.05,318.89,302.95,214.88,88.07,29.07,4,4
ORD-20250565,2026-04-01,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Tecnología,Laptops & Ultrabooks,1218.41,9,0.1,10965.69,9869.12,6894.96,2974.16,30.14,4,3
ORD-20251292,2026-04-01,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,658.78,1,0.1,658.78,592.9,491.86,101.04,17.04,5,3
ORD-20250098,2026-04-01,Latinoamérica,Chile,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,395.24,2,0.05,790.48,750.96,506.56,244.4,32.55,5,1
ORD-20250204,2026-04-01,Latinoamérica,Chile,Empresas (B2B),Tienda Online,Hogar y Electro,Cafeteras Express,335.84,8,0.15,2686.72,2283.71,1721.71,562.0,24.61,5,3
ORD-20250937,2026-04-01,Asia-Pacífico,Australia,Consumidor Final (B2C),Venta Directa,Tecnología,Auriculares Inalámbricos,722.76,2,0.0,1445.52,1445.52,1065.99,379.53,26.26,4,5
ORD-20251055,2026-04-01,Europa,Francia,Consumidor Final (B2C),Marketplace,Tecnología,Auriculares Inalámbricos,1184.71,1,0.1,1184.71,1066.24,731.63,334.61,31.38,3,1
ORD-20251090,2026-04-02,Europa,España,Corporativo,Distribuidores,Mobiliario y Oficina,Organizadores,330.09,10,0.25,3300.9,2475.68,2135.93,339.75,13.72,5,4
ORD-20250002,2026-04-02,Europa,Francia,Consumidor Final (B2C),Tienda Online,Tecnología,Monitores 4K,682.01,3,0.05,2046.03,1943.73,1288.9,654.83,33.69,5,1
ORD-20250855,2026-04-02,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Tecnología,Laptops & Ultrabooks,652.03,3,0.0,1956.09,1956.09,1264.4,691.69,35.36,4,3
ORD-20251426,2026-04-02,Latinoamérica,Perú,Empresas (B2B),Venta Directa,Tecnología,Smartphones 5G,109.47,7,0.15,766.29,651.35,521.0,130.35,20.01,4,5
ORD-20250699,2026-04-02,Asia-Pacífico,Corea del Sur,Empresas (B2B),Tienda Online,Tecnología,Auriculares Inalámbricos,287.6,5,0.15,1438.0,1222.3,978.48,243.82,19.95,4,3
ORD-20250887,2026-04-03,Latinoamérica,Colombia,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Ropa Casual,53.92,1,0.05,53.92,51.22,26.7,24.52,47.87,5,5
ORD-20250476,2026-04-03,Europa,Alemania,Corporativo,Tienda Online,Hogar y Electro,Cafeteras Express,315.1,20,0.15,6302.0,5356.7,3729.03,1627.67,30.39,4,3
ORD-20251418,2026-04-03,Europa,Francia,Consumidor Final (B2C),Marketplace,Tecnología,Smartphones 5G,544.74,3,0.0,1634.22,1634.22,1031.86,602.36,36.86,5,4
ORD-20250445,2026-04-03,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,339.06,1,0.05,339.06,322.11,191.44,130.67,40.57,5,5
ORD-20250968,2026-04-04,Europa,Alemania,Empresas (B2B),Marketplace,Tecnología,Laptops & Ultrabooks,1100.91,8,0.1,8807.28,7926.55,5337.37,2589.18,32.66,5,5
ORD-20250077,2026-04-04,Europa,Francia,Consumidor Final (B2C),Marketplace,Hogar y Electro,Aspiradoras Robot,364.23,2,0.1,728.46,655.61,495.12,160.49,24.48,5,3
ORD-20250232,2026-04-04,Latinoamérica,Argentina,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,1323.03,6,0.05,7938.18,7541.27,4827.67,2713.6,35.98,5,1
ORD-20250303,2026-04-04,Latinoamérica,Brasil,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,1263.48,1,0.0,1263.48,1263.48,851.81,411.67,32.58,4,2
ORD-20250395,2026-04-05,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,419.9,3,0.05,1259.7,1196.71,724.84,471.87,39.43,5,2
ORD-20250482,2026-04-05,Norteamérica,México,Empresas (B2B),Tienda Online,Tecnología,Accesorios,1325.49,3,0.05,3976.47,3777.65,2906.1,871.55,23.07,3,1
ORD-20251196,2026-04-05,Latinoamérica,Colombia,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Ropa Casual,90.04,3,0.05,270.12,256.61,112.05,144.56,56.33,3,3
ORD-20250243,2026-04-05,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,253.23,3,0.1,759.69,683.72,415.84,267.88,39.18,3,2
ORD-20251404,2026-04-05,Asia-Pacífico,Singapur,Empresas (B2B),Venta Directa,Tecnología,Accesorios,1121.43,3,0.05,3364.29,3196.08,2115.26,1080.82,33.82,5,5
ORD-20250406,2026-04-05,Europa,Francia,Empresas (B2B),Marketplace,Hogar y Electro,Domótica,475.24,4,0.15,1900.96,1615.82,1267.49,348.33,21.56,4,1
ORD-20250354,2026-04-05,Europa,España,Empresas (B2B),Tienda Online,Hogar y Electro,Purificadores de Aire,151.37,6,0.05,908.22,862.81,502.5,360.31,41.76,5,1
ORD-20251051,2026-04-05,Norteamérica,México,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,264.94,9,0.05,2384.46,2265.24,1407.35,857.89,37.87,5,1
ORD-20250808,2026-04-06,Norteamérica,México,Empresas (B2B),Venta Directa,Tecnología,Smartphones 5G,1308.34,3,0.15,3925.02,3336.27,2550.12,786.15,23.56,5,1
ORD-20250776,2026-04-06,Latinoamérica,Colombia,Empresas (B2B),Distribuidores,Hogar y Electro,Aspiradoras Robot,501.91,9,0.15,4517.19,3839.61,2711.8,1127.81,29.37,4,5
ORD-20250826,2026-04-06,Norteamérica,México,Consumidor Final (B2C),Marketplace,Tecnología,Auriculares Inalámbricos,336.91,3,0.0,1010.73,1010.73,755.87,254.86,25.22,5,4
ORD-20250401,2026-04-06,Latinoamérica,Chile,Empresas (B2B),Tienda Online,Hogar y Electro,Domótica,227.89,4,0.05,911.56,865.98,574.72,291.26,33.63,5,3
ORD-20250027,2026-04-06,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Lámparas LED,278.02,3,0.05,834.06,792.36,501.38,290.98,36.72,4,5
ORD-20251016,2026-04-06,Europa,Alemania,Consumidor Final (B2C),Marketplace,Tecnología,Monitores 4K,716.86,3,0.1,2150.58,1935.52,1550.03,385.49,19.92,5,2
ORD-20251098,2026-04-07,Europa,Francia,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Ropa Casual,128.18,1,0.05,128.18,121.77,51.68,70.09,57.56,5,1
ORD-20251491,2026-04-07,Latinoamérica,Chile,Consumidor Final (B2C),Marketplace,Tecnología,Monitores 4K,547.31,2,0.1,1094.62,985.16,717.39,267.77,27.18,3,3
ORD-20250415,2026-04-07,Norteamérica,Canadá,Corporativo,Venta Directa,Tecnología,Smartphones 5G,401.46,8,0.1,3211.68,2890.51,1977.51,913.0,31.59,4,2
ORD-20250101,2026-04-07,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Cafeteras Express,312.18,3,0.1,936.54,842.89,629.31,213.58,25.34,5,3
ORD-20250554,2026-04-07,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Organizadores,189.69,1,0.1,189.69,170.72,96.99,73.73,43.19,5,3
ORD-20250927,2026-04-07,Asia-Pacífico,Japón,Empresas (B2B),Tienda Online,Moda y Calzado,Accesorios y Bolsos,66.07,9,0.15,594.63,505.44,268.71,236.73,46.84,5,3
ORD-20251385,2026-04-07,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Hogar y Electro,Aspiradoras Robot,342.09,2,0.15,684.18,581.55,432.91,148.64,25.56,4,5
ORD-20250353,2026-04-08,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Accesorios y Bolsos,98.29,2,0.0,196.58,196.58,69.08,127.5,64.86,5,1
ORD-20250725,2026-04-08,Latinoamérica,Brasil,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Purificadores de Aire,346.66,1,0.1,346.66,311.99,230.05,81.94,26.26,4,5
ORD-20250440,2026-04-08,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,445.46,1,0.05,445.46,423.19,261.7,161.49,38.16,4,3
ORD-20250592,2026-04-08,Europa,Reino Unido,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Accesorios y Bolsos,83.79,3,0.05,251.37,238.8,94.85,143.95,60.28,4,5
ORD-20251184,2026-04-09,Europa,Reino Unido,Corporativo,Tienda Online,Mobiliario y Oficina,Organizadores,102.64,19,0.15,1950.16,1657.64,1186.53,471.11,28.42,4,2
ORD-20251137,2026-04-09,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,1150.43,2,0.05,2300.86,2185.82,1440.38,745.44,34.1,4,1
ORD-20251462,2026-04-09,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,1002.16,2,0.0,2004.32,2004.32,1305.2,699.12,34.88,5,5
ORD-20250658,2026-04-09,Norteamérica,Estados Unidos,Empresas (B2B),Venta Directa,Tecnología,Monitores 4K,687.71,5,0.1,3438.55,3094.7,2245.2,849.5,27.45,5,2
ORD-20251110,2026-04-09,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Calzado Deportivo,130.87,2,0.0,261.74,261.74,134.42,127.32,48.64,4,3
ORD-20250664,2026-04-09,Latinoamérica,Perú,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,234.16,5,0.05,1170.8,1112.26,781.38,330.88,29.75,4,3
ORD-20250854,2026-04-09,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,85.39,1,0.1,85.39,76.85,55.44,21.41,27.86,5,5
ORD-20250079,2026-04-09,Latinoamérica,Brasil,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Aspiradoras Robot,389.31,1,0.0,389.31,389.31,251.02,138.29,35.52,4,4
ORD-20250751,2026-04-10,Latinoamérica,Argentina,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Escritorios Regulables,156.19,1,0.05,156.19,148.38,95.18,53.2,35.85,4,4
ORD-20250560,2026-04-10,Norteamérica,México,Corporativo,Venta Directa,Moda y Calzado,Abrigos Técnicos,127.92,20,0.25,2558.4,1918.8,900.73,1018.07,53.06,5,4
ORD-20251379,2026-04-10,Europa,España,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Escritorios Regulables,385.42,1,0.0,385.42,385.42,232.51,152.91,39.67,4,2
ORD-20250796,2026-04-10,Latinoamérica,Brasil,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Organizadores,152.74,2,0.0,305.48,305.48,159.33,146.15,47.84,5,4
ORD-20251303,2026-04-10,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Tecnología,Auriculares Inalámbricos,1041.75,1,0.05,1041.75,989.66,760.48,229.18,23.16,4,3
ORD-20250261,2026-04-10,Europa,España,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Lámparas LED,169.08,2,0.0,338.16,338.16,216.62,121.54,35.94,4,2
ORD-20250341,2026-04-11,Latinoamérica,Colombia,Empresas (B2B),Tienda Online,Tecnología,Accesorios,636.66,3,0.15,1909.98,1623.48,1392.6,230.88,14.22,4,2
ORD-20250315,2026-04-11,Europa,Alemania,Corporativo,Tienda Online,Tecnología,Accesorios,176.84,18,0.1,3183.12,2864.81,2194.14,670.67,23.41,4,5
ORD-20250754,2026-04-11,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Escritorios Regulables,201.49,3,0.0,604.47,604.47,373.78,230.69,38.16,5,5
ORD-20251249,2026-04-11,Latinoamérica,Chile,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Domótica,117.51,1,0.05,117.51,111.63,82.22,29.41,26.35,5,3
ORD-20250466,2026-04-11,Norteamérica,Canadá,Empresas (B2B),Distribuidores,Tecnología,Auriculares Inalámbricos,466.12,6,0.15,2796.72,2377.21,1837.03,540.18,22.72,4,1
ORD-20250860,2026-04-11,Europa,Francia,Corporativo,Tienda Online,Mobiliario y Oficina,Organizadores,118.86,14,0.1,1664.04,1497.64,1003.24,494.4,33.01,5,3
ORD-20251477,2026-04-11,Europa,Alemania,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Organizadores,147.17,3,0.05,441.51,419.43,267.76,151.67,36.16,5,5
ORD-20250122,2026-04-11,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,213.73,3,0.0,641.19,641.19,349.58,291.61,45.48,5,3
ORD-20250549,2026-04-12,Asia-Pacífico,Australia,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,95.43,2,0.0,190.86,190.86,99.56,91.3,47.84,4,5
ORD-20250628,2026-04-12,Norteamérica,México,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Lámparas LED,329.2,2,0.15,658.4,559.64,348.48,211.16,37.73,5,1
ORD-20251171,2026-04-12,Europa,Francia,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,214.86,1,0.0,214.86,214.86,146.49,68.37,31.82,5,2
ORD-20250960,2026-04-12,Asia-Pacífico,Japón,Empresas (B2B),Venta Directa,Hogar y Electro,Purificadores de Aire,446.37,5,0.15,2231.85,1897.07,1510.5,386.57,20.38,5,2
ORD-20251096,2026-04-12,Norteamérica,Estados Unidos,Empresas (B2B),Marketplace,Tecnología,Accesorios,393.92,8,0.1,3151.36,2836.22,1948.54,887.68,31.3,5,5
ORD-20250165,2026-04-12,Europa,España,Empresas (B2B),Tienda Online,Hogar y Electro,Purificadores de Aire,294.22,8,0.1,2353.76,2118.38,1467.18,651.2,30.74,4,1
ORD-20250100,2026-04-12,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,287.41,2,0.05,574.82,546.08,351.51,194.57,35.63,5,3
ORD-20251134,2026-04-12,Europa,España,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,1235.76,3,0.0,3707.28,3707.28,2629.9,1077.38,29.06,3,2
ORD-20250020,2026-04-12,Norteamérica,México,Empresas (B2B),Tienda Online,Tecnología,Smartphones 5G,284.65,7,0.05,1992.55,1892.92,1446.27,446.65,23.6,5,1
ORD-20251104,2026-04-12,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,208.11,1,0.1,208.11,187.3,145.88,41.42,22.11,4,2
ORD-20250001,2026-04-13,Norteamérica,México,Corporativo,Venta Directa,Tecnología,Monitores 4K,1014.66,6,0.25,6087.96,4565.97,4412.96,153.01,3.35,4,4
ORD-20250200,2026-04-13,Europa,España,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,166.62,2,0.0,333.24,333.24,224.29,108.95,32.69,5,3
ORD-20250033,2026-04-13,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Sillas Ergonómicas,279.57,3,0.0,838.71,838.71,557.53,281.18,33.53,5,4
ORD-20251405,2026-04-14,Latinoamérica,Colombia,Consumidor Final (B2C),Venta Directa,Tecnología,Laptops & Ultrabooks,482.09,1,0.0,482.09,482.09,313.92,168.17,34.88,5,1
ORD-20251186,2026-04-14,Europa,España,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Calzado Deportivo,153.33,3,0.05,459.99,436.99,226.22,210.77,48.23,5,4
ORD-20250029,2026-04-14,Norteamérica,Estados Unidos,Empresas (B2B),Distribuidores,Tecnología,Monitores 4K,200.39,3,0.1,601.17,541.05,365.89,175.16,32.37,5,5
ORD-20251424,2026-04-14,Europa,Francia,Consumidor Final (B2C),Tienda Online,Tecnología,Monitores 4K,459.53,1,0.1,459.53,413.58,286.1,127.48,30.82,4,4
ORD-20250213,2026-04-15,Norteamérica,Estados Unidos,Empresas (B2B),Marketplace,Tecnología,Accesorios,1065.75,4,0.05,4263.0,4049.85,3086.3,963.55,23.79,4,4
ORD-20251363,2026-04-15,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Tecnología,Laptops & Ultrabooks,814.96,3,0.05,2444.88,2322.64,1580.01,742.63,31.97,5,2
ORD-20250984,2026-04-15,Europa,Reino Unido,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Ropa Casual,203.27,1,0.0,203.27,203.27,93.25,110.02,54.13,5,2
ORD-20250562,2026-04-15,Norteamérica,Canadá,Corporativo,Tienda Online,Tecnología,Laptops & Ultrabooks,865.46,23,0.15,19905.58,16919.74,13752.81,3166.93,18.72,3,3
ORD-20251039,2026-04-15,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Monitores 4K,125.83,1,0.05,125.83,119.54,85.46,34.08,28.51,4,4
ORD-20250504,2026-04-15,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Moda y Calzado,Accesorios y Bolsos,195.6,4,0.1,782.4,704.16,339.23,364.93,51.82,5,5
